"state","puma12","stab","PUMAname","LandSQMI","afact"
"FIPS state","puma12","State Postal Code","PUMA12 Name","Land Area Sq Mls","puma12 to puma12 alloc factor"
"37","00700","NC","Northeast Albemarle Sound Region",1489.295,1 
"37","00800","NC","South & West Albemarle Sound & Northern Outer Banks Regions",2893.776,1 
"37","00900","NC","Nash & Edgecombe Counties--Rocky Mount City",1045.743,1 
"37","01000","NC","Wilson & Greene Counties--Wilson City",634.102,1 
"37","01100","NC","Johnston County",791.299,1 
"37","01201","NC","Raleigh City (South & Central)",46.214,1 
"37","01202","NC","Raleigh City (North)",44.267,1 
"37","01203","NC","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns",87.749,1 
"37","01204","NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",185.515,1 
"37","01205","NC","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns",147.069,1 
"37","01206","NC","Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town",139.64,1 
"37","01207","NC","Wake County (West Central)--Cary Town",56.493,1 
"37","01208","NC","Wake County (Southwest)--Apex & Holly Springs Towns",128.272,1 
"37","01301","NC","Durham County (South)--Durham City (South)",97.277,1 
"37","01302","NC","Durham County (North)--Durham City (North)",188.699,1 
"37","01400","NC","Orange County--Chapel Hill Town",397.958,1 
"37","01500","NC","Chatham & Lee Counties",937.145,1 
"37","01600","NC","Alamance County--Burlington City",423.943,1 
"37","01701","NC","Greensboro City (North)",56.556,1 
"37","01702","NC","Greensboro City (South)",44.119,1 
"37","01703","NC","Guilford County (North)--Summerfield Town",353.679,1 
"37","01704","NC","Guilford County (South)--High Point City",191.349,1 
"37","01801","NC","Winston-Salem City (North)",64.929,1 
"37","01802","NC","Winston-Salem City (South)",77.013,1 
"37","01803","NC","Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village",266.205,1 
"37","01900","NC","Davie, Yadkin & Iredell (North) Counties",876.421,1 
"37","02000","NC","Caldwell & Alexander Counties",731.56,1 
"37","02100","NC","Burke & McDowell Counties",947.707,1 
"37","02201","NC","Buncombe County (Southeast)--Asheville City",183.157,1 
"37","02202","NC","Buncombe County (Northwest)",473.515,1 
"37","02300","NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties",1880.251,1 
"37","02400","NC","Jackson (South), Macon, Cherokee & Clay Counties",1619.576,1 
"37","02500","NC","Henderson & Transylvania Counties",751.596,1 
"37","02600","NC","Rutherford, Cleveland (West) & Polk Counties--Shelby City",986.778,1 
"37","02700","NC","Lincoln & Cleveland (East) Counties",577.352,1 
"37","02800","NC","Catawba County--Hickory City",398.721,1 
"37","02900","NC","Iredell (South)--Mooresville Town & Statesville City",296.346,1 
"37","03001","NC","Gaston County (Northwest)--Mount Holly City",273.072,1 
"37","03002","NC","Gaston County (Southeast)--Gastonia & Belmont Cities",82.955,1 
"37","03101","NC","Charlotte City (Central)",27.686,1 
"37","03102","NC","Charlotte City (Northwest)",56.72,1 
"37","03103","NC","Charlotte City (Northeast)",36.185,1 
"37","03104","NC","Charlotte City (South)",55.17,1 
"37","03105","NC","Charlotte City (Southwest)",48.865,1 
"37","03106","NC","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",123.444,1 
"37","03107","NC","Mecklenburg County (East)--Mint Hill & Matthews (North) Towns",89.202,1 
"37","03108","NC","Mecklenburg County (South)--Matthews Town (South)",86.571,1 
"37","03200","NC","Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",133.001,1 
"37","03300","NC","Stanley & Cabarrus (East) Counties",623.834,1 
"37","03400","NC","Rowan County",511.374,1 
"37","03500","NC","Davidson County",552.675,1 
"37","03600","NC","Randolph County",782.517,1 
"37","03700","NC","Moore & Montgomery Counties",1189.603,1 
"37","03800","NC","Harnett County",594.987,1 
"37","03900","NC","Sampson & Duplin Counties",1760.96,1 
"37","04000","NC","Wayne County",553.087,1 
"37","04100","NC","Lenoir, Onslow (North) & Jones Counties",1270.74,1 
"37","04200","NC","Pitt County--Greenville City",651.975,1 
"37","04300","NC","Craven County",708.958,1 
"37","04400","NC","Carteret, Beaufort & Pamlico Counties",1669.981,1 
"37","04500","NC","Onslow County (South)--Jacksonville City",363.304,1 
"37","04600","NC","Pender & New Hanover (North) Counties",971.536,1 
"37","04700","NC","New Hanover County (South)--Wilmington City",89.793,1 
"37","04800","NC","Brunswick County",846.973,1 
"37","04900","NC","Columbus, Bladen & Robeson (East) Counties",2007.762,1 
"37","05001","NC","Cumberland County (Central)--Fayetteville City (Central & East)",54.294,1 
"37","05002","NC","Cumberland County (East)--Hope Mills & Spring Lake Towns",501.644,1 
"37","05003","NC","Cumberland County (West)--Fayetteville City (West)",96.377,1 
"37","05100","NC","Robeson County (West)--Lumberton City",753.08,1 
"37","05200","NC","Hoke, Richmond & Scotland Counties",1183.41,1 
"37","05300","NC","Union (East) & Anson Counties--Monroe City",1032.248,1 
"37","05400","NC","Union County (West)--Indian Trail & Stallings Towns",130.724,1 
"38","00100","ND","West North Dakota--Minot City",30410.644,1 
"38","00200","ND","East Central North Dakota--Jamestown City",19803.826,1 
"38","00300","ND","South Central North Dakota--Bismarck City",8388.098,1 
"38","00400","ND","Northeast North Dakota--Grand Forks City",8633.292,1 
"38","00500","ND","Cass County--Fargo City",1764.937,1 
"39","00100","OH","Defiance, Williams, Henry & Paulding Counties",1664.873,1 
"39","00200","OH","Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City",924.793,1 
"39","00300","OH","Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities",187.728,1 
"39","00400","OH","Toledo City (West)",43.127,1 
"39","00500","OH","Toledo City (East)",36.731,1 
"39","00600","OH","Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City",426.039,1 
"39","00700","OH","Erie & Sandusky Counties",660.011,1 
"39","00801","OH","Lorain County (North)--Elyria & Lorain Cities",67.258,1 
"39","00802","OH","Lorain County (South)--Avon, Avon Lake & North Ridgeville Cities",423.844,1 
"39","00901","OH","Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities",45.916,1 
"39","00902","OH","Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities",36.329,1 
"39","00903","OH","Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities",88.099,1 
"39","00904","OH","Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities",33.366,1 
"39","00905","OH","Cleveland City (West)",20.696,1 
"39","00906","OH","Cleveland City (Central)",27.193,1 
"39","00907","OH","Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities",52.895,1 
"39","00908","OH","Cleveland City (East) & Bratenahl Village",30.91,1 
"39","00909","OH","Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities",28.293,1 
"39","00910","OH","Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities",93.492,1 
"39","01000","OH","Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities",65.285,1 
"39","01100","OH","Lake County (East)--Mentor, Painesville Cities & Madison Village",113.785,1 
"39","01200","OH","Geauga & Lake (South) Counties",448.586,1 
"39","01300","OH","Ashtabula County",701.931,1 
"39","01400","OH","Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties",784.121,1 
"39","01500","OH","Mahoning County (Northeast)--Youngstown City, Boardman & Austintown",149.577,1 
"39","01600","OH","Trumbull County (South Central)--Warren & Niles Cities",96.221,1 
"39","01700","OH","Portage County",487.381,1 
"39","01801","OH","Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities",158.602,1 
"39","01802","OH","Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities",50.033,1 
"39","01803","OH","Summit County (Central)--Akron City (East)",30.824,1 
"39","01804","OH","Summit County (Central)--Akron (West) & Cuyahoga Falls (West) Cities",51.003,1 
"39","01805","OH","Summit County (South)--Barberton, Green & New Franklin Cities",122.286,1 
"39","01900","OH","Medina County",421.358,1 
"39","02000","OH","Wayne County",554.929,1 
"39","02100","OH","Huron & Ashland Counties",914.445,1 
"39","02200","OH","Richland County",495.269,1 
"39","02300","OH","Seneca, Crawford & Wyandot Counties",1359.668,1 
"39","02400","OH","Hancock & Putnam Counties",1013.879,1 
"39","02500","OH","Allen County",402.496,1 
"39","02600","OH","Auglaize, Mercer & Van Wert Counties",1272.993,1 
"39","02700","OH","Logan, Champaign & Hardin Counties",1357.503,1 
"39","02800","OH","Marion, Knox & Morrow Counties",1335.33,1 
"39","02900","OH","Holmes, Guernsey & Coshocton Counties",1508.7,1 
"39","03000","OH","Tuscarawas & Harrison Counties",969.975,1 
"39","03100","OH","Stark County (West)--Massillon City",254.191,1 
"39","03200","OH","Stark County (Central)--Canton & North Canton Cities",59.622,1 
"39","03300","OH","Stark County (East) & Carroll County--Alliance City",656.066,1 
"39","03400","OH","Columbiana County",531.893,1 
"39","03500","OH","Belmont & Jefferson Counties",940.457,1 
"39","03600","OH","Washington, Morgan, Noble & Monroe Counties",1902.128,1 
"39","03700","OH","Muskingum & Perry Counties",1072.55,1 
"39","03800","OH","Licking County",682.5,1 
"39","03900","OH","Fairfield County",504.411,1 
"39","04000","OH","Delaware County",443.098,1 
"39","04101","OH","Columbus (Far Northeast), Gahanna & New Albany Cities",64.78,1 
"39","04102","OH","Columbus (North), Westerville & Worthington Cities",27.984,1 
"39","04103","OH","Columbus (Far Northwest), Dublin & Hilliard (North) Cities",45.048,1 
"39","04104","OH","Columbus (Northwest), Upper Arlington & Grandview Heights Cities",29.184,1 
"39","04105","OH","Columbus City (Central)",18.414,1 
"39","04106","OH","Columbus City (Northeast)",36.204,1 
"39","04107","OH","Columbus (East), Whitehall & Bexley Cities",23.206,1 
"39","04108","OH","Columbus (Southeast) & Reynoldsburg Cities",37.272,1 
"39","04109","OH","Franklin County (South)--Columbus (South), Grove Cities & Groveport Village",109.391,1 
"39","04110","OH","Columbus City (West)",34.737,1 
"39","04111","OH","Columbus (Far West) & Hilliard (South) Cities",105.969,1 
"39","04200","OH","Pickaway, Union & Madison Counties",1398.926,1 
"39","04300","OH","Clark County",397.473,1 
"39","04400","OH","Miami County",406.58,1 
"39","04500","OH","Darke, Shelby & Preble Counties",1429.895,1 
"39","04601","OH","Montgomery County (West)--Miamisburg & West Carrollton Cities",250.293,1 
"39","04602","OH","Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities",96.983,1 
"39","04603","OH","Montgomery County (East Central)--Dayton & Riverside Cities",61.772,1 
"39","04604","OH","Montgomery County (Southeast)--Kettering & Centerville Cities",52.506,1 
"39","04700","OH","Greene County",413.729,1 
"39","04800","OH","Ross & Fayette Counties",1095.544,1 
"39","04900","OH","Jackson, Hocking, Pike & Vinton Counties",1694.269,1 
"39","05000","OH","Athens, Gallia & Meigs Counties",1400.227,1 
"39","05100","OH","Scioto & Lawrence Counties",1063.584,1 
"39","05200","OH","Highland, Clinton & Adams Counties",1545.635,1 
"39","05301","OH","Warren County (East)--Lebanon & Springboro (East) Cities",296.942,1 
"39","05302","OH","Warren County (West)--Mason, Franklin & Springboro (West) Cities",104.372,1 
"39","05401","OH","Butler County (Southeast)--Monroe City & Beckett Ridge",79.134,1 
"39","05402","OH","Butler County (South Central)--Hamilton & Fairfield Cities",63.176,1 
"39","05403","OH","Butler County (North & West)--Middletown, Oxford & Trenton Cities",324.746,1 
"39","05501","OH","Hamilton County (West)--Mack & Dent",141.366,1 
"39","05502","OH","Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown",49.708,1 
"39","05503","OH","Cincinnati City (West)",27.292,1 
"39","05504","OH","Cincinnati City (Central)",29.483,1 
"39","05505","OH","Cincinnati (East) & Norwood Cities",31.068,1 
"39","05506","OH","Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities",52.804,1 
"39","05507","OH","Hamilton County (East)--Loveland, Montgomery Cities & Forestville",74.19,1 
"39","05600","OH","Clermont County (West)",112.882,1 
"39","05700","OH","Clermont (East) & Brown Counties",829.234,1 
"40","00100","OK","Northeast Oklahoma",3624.511,1 
"40","00200","OK","Cherokee, Sequoyah & Adair Counties",1996.156,1 
"40","00300","OK","Southeast Oklahoma",8209.475,1 
"40","00400","OK","Southwest Oklahoma",7029.321,1 
"40","00500","OK","Panhandle & Northwest Oklahoma",16138.431,1 
"40","00601","OK","Comanche County (Central)--Lawton City",536.006,1 
"40","00602","OK","Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties",4944.434,1 
"40","00701","OK","Carter, Garvin, Murray, Love & Pontotoc (West) Counties",2934.19,1 
"40","00702","OK","Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City",3751.684,1 
"40","00800","OK","Canadian County--Oklahoma City (West)",896.626,1 
"40","00900","OK","Cleveland County--Norman, Oklahoma City (South) & Moore Cities",538.766,1 
"40","01001","OK","Oklahoma County (Southwest)--Oklahoma City (West Central)",56.821,1 
"40","01002","OK","Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities",91.29,1 
"40","01003","OK","Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities",171.666,1 
"40","01004","OK","Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities",231.063,1 
"40","01005","OK","Oklahoma County (Southeast)--Oklahoma City (East Central)",103.434,1 
"40","01006","OK","Oklahoma County (Central)--Oklahoma City (Central)",54.544,1 
"40","01101","OK","Grady, McClain & Pottawatomie (South) Counties",2173.224,1 
"40","01102","OK","Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",1981.794,1 
"40","01201","OK","Tulsa County (Central)--Tulsa City (Central)",56.43,1 
"40","01202","OK","Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities",104.78,1 
"40","01203","OK","Tulsa County (North)--Tulsa (North) & Owasso Cities",191.392,1 
"40","01204","OK","Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",607.928,1 
"40","01301","OK","Rogers (Central) & Wagoner (West) Counties--Claremore City",479.222,1 
"40","01302","OK","Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",2451.263,1 
"40","01400","OK","Garfield, Kay & Noble Counties--Enid City",2710.09,1 
"40","01501","OK","Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",3350.731,1 
"40","01601","OK","Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",3179.647,1 
"41","00100","OR","Umatilla, Union, Baker & Wallowa Counties",11466.661,1 
"41","00200","OR","North Central Oregon--The Dalles City",17966.742,1 
"41","00300","OR","Klamath, Malheur, Lake & Harney Counties",34100.738,1 
"41","00400","OR","Deschutes County",3018.186,1 
"41","00500","OR","Columbia, Lincoln, Clatsop & Tillamook Counties",3568.752,1 
"41","00600","OR","Linn & Benton Counties",2966.071,1 
"41","00703","OR","Lane County (West Central)--Eugene City (West & South)",51.419,1 
"41","00704","OR","Lane County (East Central)--Eugene (Northeast) & Springfield Cities",47.956,1 
"41","00705","OR","Lane County (Outside Eugene & Springfield Cities)",4453.745,1 
"41","00800","OR","Josephine, Coos & Curry Counties",4863.3,1 
"41","00901","OR","Jackson County (Central)--Medford & Central Point Cities",73.263,1 
"41","00902","OR","Jackson County (Outside Medford & Central Point Cities)--Ashland City",2710.285,1 
"41","01000","OR","Douglas County",5036.075,1 
"41","01103","OR","Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",27.341,1 
"41","01104","OR","Marion County (West Central)--Salem City (South) & Four Corners",47.733,1 
"41","01105","OR","Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities",1107.251,1 
"41","01200","OR","Yamhill & Polk Counties",1456.647,1 
"41","01301","OR","Portland City (North & Northeast)",30.042,1 
"41","01302","OR","Portland City (East)",29.185,1 
"41","01303","OR","Portland City (Southeast)",16.505,1 
"41","01305","OR","Portland City (Central East)",15.15,1 
